date,canonical_id,mentions_count,engagement_score,track
2025-11-30,nano-machine,66.8,63.8,synthetic
2025-12-01,nano-machine,46.9,27.1,synthetic
2025-12-02,nano-machine,61.4,58.4,synthetic
2025-12-03,nano-machine,43.3,28.2,synthetic
2025-12-04,nano-machine,87.2,44.3,synthetic
2025-12-05,nano-machine,54.5,45.6,synthetic
2025-12-06,nano-machine,49.7,43.3,synthetic
2025-12-07,nano-machine,60.5,57.5,synthetic
2025-12-08,nano-machine,47.6,50.4,synthetic
2025-12-09,nano-machine,53.9,38.3,synthetic
2025-12-10,nano-machine,43.0,20.2,synthetic
2025-12-11,nano-machine,144.5,116.2,synthetic
2025-12-12,nano-machine,43.2,20.0,synthetic
2025-12-13,nano-machine,47.3,44.7,synthetic
2025-12-14,nano-machine,66.0,50.0,synthetic
2025-12-15,nano-machine,43.4,38.3,synthetic
2025-12-16,nano-machine,54.4,38.9,synthetic
2025-12-17,nano-machine,58.8,35.1,synthetic
2025-12-18,nano-machine,120.4,111.6,synthetic
2025-12-19,nano-machine,49.4,35.8,synthetic
2025-12-20,nano-machine,78.2,41.3,synthetic
2025-12-21,nano-machine,65.6,70.8,synthetic
2025-12-22,nano-machine,54.5,43.6,synthetic
2025-12-23,nano-machine,46.5,21.3,synthetic
2025-12-24,nano-machine,38.6,34.0,synthetic
2025-12-25,nano-machine,117.3,72.5,synthetic
2025-12-26,nano-machine,54.2,31.7,synthetic
2025-12-27,nano-machine,44.6,43.5,synthetic
2025-12-28,nano-machine,69.3,48.9,synthetic
2025-12-29,nano-machine,44.7,35.2,synthetic
2025-12-30,nano-machine,45.8,28.6,synthetic
2025-12-31,nano-machine,45.2,33.7,synthetic
2026-01-01,nano-machine,94.3,100.3,synthetic
2026-01-02,nano-machine,46.1,31.5,synthetic
2026-01-03,nano-machine,62.4,51.8,synthetic
2026-01-04,nano-machine,52.1,39.1,synthetic
2026-01-05,nano-machine,49.9,36.3,synthetic
2026-01-06,nano-machine,56.0,47.2,synthetic
2026-01-07,nano-machine,44.9,33.2,synthetic
2026-01-08,nano-machine,93.5,90.2,synthetic
2026-01-09,nano-machine,52.1,39.8,synthetic
2026-01-10,nano-machine,56.9,53.9,synthetic
2026-01-11,nano-machine,64.9,49.9,synthetic
2026-01-12,nano-machine,45.8,47.1,synthetic
2026-01-13,nano-machine,53.9,37.1,synthetic
2026-01-14,nano-machine,38.6,44.1,synthetic
2026-01-15,nano-machine,105.3,78.6,synthetic
2026-01-16,nano-machine,36.4,28.2,synthetic
2026-01-17,nano-machine,54.6,42.0,synthetic
2026-01-18,nano-machine,46.5,49.3,synthetic
2026-01-19,nano-machine,56.5,41.3,synthetic
2026-01-20,nano-machine,62.4,54.4,synthetic
2026-01-21,nano-machine,51.3,38.3,synthetic
2026-01-22,nano-machine,70.8,54.4,synthetic
2026-01-23,nano-machine,53.6,65.2,synthetic
2026-01-24,nano-machine,38.0,36.2,synthetic
2026-01-25,nano-machine,64.7,47.4,synthetic
2026-01-26,nano-machine,36.5,30.9,synthetic
2026-01-27,nano-machine,37.5,36.1,synthetic
2026-01-28,nano-machine,50.3,44.2,synthetic
2026-01-29,nano-machine,100.4,98.5,synthetic
2026-01-30,nano-machine,48.5,42.4,synthetic
2026-01-31,nano-machine,37.5,38.2,synthetic
2026-02-01,nano-machine,57.1,42.6,synthetic
2026-02-02,nano-machine,39.4,30.2,synthetic
2026-02-03,nano-machine,55.3,53.8,synthetic
2026-02-04,nano-machine,34.4,25.7,synthetic
2026-02-05,nano-machine,74.7,62.3,synthetic
2026-02-06,nano-machine,55.9,56.7,synthetic
2026-02-07,nano-machine,50.9,43.4,synthetic
2026-02-08,nano-machine,51.6,41.2,synthetic
2026-02-09,nano-machine,43.6,35.0,synthetic
2026-02-10,nano-machine,40.1,27.6,synthetic
2026-02-11,nano-machine,30.5,28.2,synthetic
2026-02-12,nano-machine,85.9,85.3,synthetic
2026-02-13,nano-machine,56.1,43.4,synthetic
2026-02-14,nano-machine,63.2,52.4,synthetic
2026-02-15,nano-machine,43.4,33.6,synthetic
2026-02-16,nano-machine,35.0,38.7,synthetic
2026-02-17,nano-machine,47.9,26.4,synthetic
2026-02-18,nano-machine,45.4,24.1,synthetic
2026-02-19,nano-machine,121.8,122.8,synthetic
2026-02-20,nano-machine,45.9,70.0,synthetic
2026-02-21,nano-machine,64.1,42.4,synthetic
2026-02-22,nano-machine,51.3,52.0,synthetic
2026-02-23,nano-machine,71.8,38.6,synthetic
2026-02-24,nano-machine,59.1,29.7,synthetic
2026-02-25,nano-machine,34.2,23.3,synthetic
2026-02-26,nano-machine,81.8,90.2,synthetic
2026-02-27,nano-machine,48.0,30.2,synthetic
2026-02-28,nano-machine,59.8,51.8,synthetic
2026-03-01,nano-machine,49.0,59.0,synthetic
2026-03-02,nano-machine,41.4,30.1,synthetic
2026-03-03,nano-machine,37.3,28.9,synthetic
2026-03-04,nano-machine,59.5,49.8,synthetic
2026-03-05,nano-machine,80.2,85.1,synthetic
2026-03-06,nano-machine,41.0,41.0,synthetic
2026-03-07,nano-machine,41.2,34.4,synthetic
2026-03-08,nano-machine,40.5,30.9,synthetic
2026-03-09,nano-machine,57.6,42.4,synthetic
2026-03-10,nano-machine,65.5,36.9,synthetic
2026-03-11,nano-machine,67.7,57.9,synthetic
2026-03-12,nano-machine,76.3,61.1,synthetic
2026-03-13,nano-machine,44.8,30.6,synthetic
2026-03-14,nano-machine,54.8,41.8,synthetic
2026-03-15,nano-machine,41.9,24.3,synthetic
2026-03-16,nano-machine,38.5,29.7,synthetic
2026-03-17,nano-machine,58.1,49.7,synthetic
2026-03-18,nano-machine,49.8,45.0,synthetic
2026-03-19,nano-machine,107.3,77.3,synthetic
2026-03-20,nano-machine,50.0,37.3,synthetic
2026-03-21,nano-machine,37.6,29.1,synthetic
2026-03-22,nano-machine,52.6,34.7,synthetic
2026-03-23,nano-machine,44.1,37.0,synthetic
2026-03-24,nano-machine,47.7,33.0,synthetic
2026-03-25,nano-machine,39.8,23.1,synthetic
2026-03-26,nano-machine,109.6,75.9,synthetic
2026-03-27,nano-machine,36.7,20.2,synthetic
2026-03-28,nano-machine,44.2,33.9,synthetic
2026-03-29,nano-machine,44.3,39.1,synthetic
2026-03-30,nano-machine,159.7,161.3,synthetic
2026-03-31,nano-machine,149.8,117.7,synthetic
2026-04-01,nano-machine,180.1,142.6,synthetic
2026-04-02,nano-machine,109.9,93.0,synthetic
2026-04-03,nano-machine,47.9,35.5,synthetic
2026-04-04,nano-machine,37.6,21.8,synthetic
2026-04-05,nano-machine,48.5,29.7,synthetic
2026-04-06,nano-machine,32.5,27.6,synthetic
2026-04-07,nano-machine,41.1,34.9,synthetic
2026-04-08,nano-machine,50.0,35.4,synthetic
2026-04-09,nano-machine,91.8,61.0,synthetic
2026-04-10,nano-machine,46.0,28.5,synthetic
2026-04-11,nano-machine,54.3,33.1,synthetic
2026-04-12,nano-machine,57.2,37.0,synthetic
2026-04-13,nano-machine,44.2,61.0,synthetic
2026-04-14,nano-machine,30.8,18.2,synthetic
2026-04-15,nano-machine,46.6,42.8,synthetic
2026-04-16,nano-machine,96.7,123.6,synthetic
2026-04-17,nano-machine,46.0,34.8,synthetic
2026-04-18,nano-machine,44.1,30.1,synthetic
2026-04-19,nano-machine,50.0,55.3,synthetic
2026-04-20,nano-machine,55.3,57.1,synthetic
2026-04-21,nano-machine,44.7,41.3,synthetic
2026-04-22,nano-machine,43.5,37.7,synthetic
2026-04-23,nano-machine,73.4,54.0,synthetic
2026-04-24,nano-machine,54.4,59.7,synthetic
2026-04-25,nano-machine,57.5,37.5,synthetic
2026-04-26,nano-machine,61.6,39.2,synthetic
2026-04-27,nano-machine,49.4,28.5,synthetic
2026-04-28,nano-machine,40.8,32.4,synthetic
2026-04-29,nano-machine,50.2,29.8,synthetic
2026-04-30,nano-machine,75.0,76.3,synthetic
2026-05-01,nano-machine,49.5,44.8,synthetic
2026-05-02,nano-machine,44.9,26.4,synthetic
2026-05-03,nano-machine,61.4,42.2,synthetic
2026-05-04,nano-machine,48.2,41.2,synthetic
2026-05-05,nano-machine,49.6,34.5,synthetic
2026-05-06,nano-machine,42.3,56.9,synthetic
2026-05-07,nano-machine,92.2,125.3,synthetic
2026-05-08,nano-machine,46.1,40.2,synthetic
2026-05-09,nano-machine,59.3,47.9,synthetic
2026-05-10,nano-machine,33.1,24.3,synthetic
2026-05-11,nano-machine,47.0,36.2,synthetic
2026-05-12,nano-machine,52.3,42.5,synthetic
2026-05-13,nano-machine,72.5,54.5,synthetic
2026-05-14,nano-machine,104.9,91.9,synthetic
2026-05-15,nano-machine,50.1,37.6,synthetic
2026-05-16,nano-machine,58.5,34.0,synthetic
2026-05-17,nano-machine,37.2,32.6,synthetic
2026-05-18,nano-machine,35.9,39.7,synthetic
2026-05-19,nano-machine,55.2,58.4,synthetic
2026-05-20,nano-machine,45.0,32.7,synthetic
2026-05-21,nano-machine,79.6,49.1,synthetic
2026-05-22,nano-machine,41.6,47.2,synthetic
2026-05-23,nano-machine,71.9,64.1,synthetic
2026-05-24,nano-machine,58.3,31.0,synthetic
2026-05-25,nano-machine,44.5,35.5,synthetic
2026-05-26,nano-machine,36.9,28.4,synthetic
2026-05-27,nano-machine,46.3,36.9,synthetic
2026-05-28,nano-machine,101.7,50.2,synthetic
2026-05-29,nano-machine,42.5,32.4,synthetic
2026-05-30,nano-machine,46.9,29.4,synthetic
2026-05-31,nano-machine,55.4,36.4,synthetic
2026-06-01,nano-machine,43.2,31.0,synthetic
2026-06-02,nano-machine,40.1,41.9,synthetic
2026-06-03,nano-machine,40.1,34.0,synthetic
2026-06-04,nano-machine,75.4,75.6,synthetic
2026-06-05,nano-machine,67.4,43.9,synthetic
2026-06-06,nano-machine,51.6,57.5,synthetic
2026-06-07,nano-machine,56.3,49.0,synthetic
2026-06-08,nano-machine,124.7,87.1,synthetic
2026-06-09,nano-machine,168.8,214.5,synthetic
2026-06-10,nano-machine,91.3,96.5,synthetic
2026-06-11,nano-machine,95.6,75.9,synthetic
2024-06-12,pick-me-up,21.3,23.6,synthetic
2024-06-13,pick-me-up,31.0,30.2,synthetic
2024-06-14,pick-me-up,44.6,51.2,synthetic
2024-06-15,pick-me-up,16.4,25.9,synthetic
2024-06-16,pick-me-up,20.9,19.7,synthetic
2024-06-17,pick-me-up,20.1,22.6,synthetic
2024-06-18,pick-me-up,19.3,21.7,synthetic
2024-06-19,pick-me-up,25.3,16.6,synthetic
2024-06-20,pick-me-up,24.3,29.4,synthetic
2024-06-21,pick-me-up,39.1,43.9,synthetic
2024-06-22,pick-me-up,28.7,33.6,synthetic
2024-06-23,pick-me-up,20.1,22.6,synthetic
2024-06-24,pick-me-up,18.9,18.2,synthetic
2024-06-25,pick-me-up,19.7,22.6,synthetic
2024-06-26,pick-me-up,26.3,40.5,synthetic
2024-06-27,pick-me-up,25.2,25.8,synthetic
2024-06-28,pick-me-up,52.7,55.8,synthetic
2024-06-29,pick-me-up,28.2,44.4,synthetic
2024-06-30,pick-me-up,22.4,23.1,synthetic
2024-07-01,pick-me-up,15.5,12.7,synthetic
2024-07-02,pick-me-up,18.5,20.2,synthetic
2024-07-03,pick-me-up,20.5,24.8,synthetic
2024-07-04,pick-me-up,19.5,19.7,synthetic
2024-07-05,pick-me-up,33.0,37.0,synthetic
2024-07-06,pick-me-up,19.5,20.8,synthetic
2024-07-07,pick-me-up,26.4,22.3,synthetic
2024-07-08,pick-me-up,22.1,15.9,synthetic
2024-07-09,pick-me-up,25.0,29.2,synthetic
2024-07-10,pick-me-up,25.4,34.1,synthetic
2024-07-11,pick-me-up,19.7,20.1,synthetic
2024-07-12,pick-me-up,33.6,52.0,synthetic
2024-07-13,pick-me-up,25.1,25.3,synthetic
2024-07-14,pick-me-up,25.7,31.9,synthetic
2024-07-15,pick-me-up,22.1,35.5,synthetic
2024-07-16,pick-me-up,26.2,31.1,synthetic
2024-07-17,pick-me-up,19.9,17.4,synthetic
2024-07-18,pick-me-up,20.5,20.8,synthetic
2024-07-19,pick-me-up,64.9,65.4,synthetic
2024-07-20,pick-me-up,29.2,31.5,synthetic
2024-07-21,pick-me-up,26.7,25.1,synthetic
2024-07-22,pick-me-up,24.6,20.6,synthetic
2024-07-23,pick-me-up,20.9,18.9,synthetic
2024-07-24,pick-me-up,26.1,28.1,synthetic
2024-07-25,pick-me-up,25.1,40.9,synthetic
2024-07-26,pick-me-up,43.5,40.6,synthetic
2024-07-27,pick-me-up,29.6,41.2,synthetic
2024-07-28,pick-me-up,24.1,29.1,synthetic
2024-07-29,pick-me-up,20.4,21.0,synthetic
2024-07-30,pick-me-up,25.9,23.8,synthetic
2024-07-31,pick-me-up,27.6,28.5,synthetic
2024-08-01,pick-me-up,27.8,27.8,synthetic
2024-08-02,pick-me-up,47.5,43.9,synthetic
2024-08-03,pick-me-up,27.4,43.8,synthetic
2024-08-04,pick-me-up,25.3,32.1,synthetic
2024-08-05,pick-me-up,22.5,24.5,synthetic
2024-08-06,pick-me-up,25.7,31.6,synthetic
2024-08-07,pick-me-up,18.1,29.0,synthetic
2024-08-08,pick-me-up,25.6,22.1,synthetic
2024-08-09,pick-me-up,42.3,43.7,synthetic
2024-08-10,pick-me-up,26.7,36.8,synthetic
2024-08-11,pick-me-up,25.7,21.1,synthetic
2024-08-12,pick-me-up,22.8,29.6,synthetic
2024-08-13,pick-me-up,32.2,33.4,synthetic
2024-08-14,pick-me-up,18.7,15.0,synthetic
2024-08-15,pick-me-up,34.5,32.0,synthetic
2024-08-16,pick-me-up,49.7,89.0,synthetic
2024-08-17,pick-me-up,25.2,24.8,synthetic
2024-08-18,pick-me-up,24.3,23.3,synthetic
2024-08-19,pick-me-up,27.4,26.4,synthetic
2024-08-20,pick-me-up,28.5,21.4,synthetic
2024-08-21,pick-me-up,27.9,24.7,synthetic
2024-08-22,pick-me-up,36.9,37.3,synthetic
2024-08-23,pick-me-up,47.0,55.8,synthetic
2024-08-24,pick-me-up,28.4,48.1,synthetic
2024-08-25,pick-me-up,32.5,26.8,synthetic
2024-08-26,pick-me-up,22.5,24.3,synthetic
2024-08-27,pick-me-up,22.8,24.7,synthetic
2024-08-28,pick-me-up,27.2,36.9,synthetic
2024-08-29,pick-me-up,23.0,23.7,synthetic
2024-08-30,pick-me-up,60.6,76.0,synthetic
2024-08-31,pick-me-up,26.8,22.1,synthetic
2024-09-01,pick-me-up,25.8,22.5,synthetic
2024-09-02,pick-me-up,20.0,23.4,synthetic
2024-09-03,pick-me-up,20.8,18.4,synthetic
2024-09-04,pick-me-up,31.7,45.2,synthetic
2024-09-05,pick-me-up,28.0,28.4,synthetic
2024-09-06,pick-me-up,39.8,47.6,synthetic
2024-09-07,pick-me-up,39.6,32.7,synthetic
2024-09-08,pick-me-up,31.2,33.9,synthetic
2024-09-09,pick-me-up,26.0,22.3,synthetic
2024-09-10,pick-me-up,24.6,26.1,synthetic
2024-09-11,pick-me-up,36.1,39.1,synthetic
2024-09-12,pick-me-up,25.5,29.2,synthetic
2024-09-13,pick-me-up,52.9,35.8,synthetic
2024-09-14,pick-me-up,43.2,32.9,synthetic
2024-09-15,pick-me-up,17.8,21.3,synthetic
2024-09-16,pick-me-up,20.4,18.2,synthetic
2024-09-17,pick-me-up,25.2,29.0,synthetic
2024-09-18,pick-me-up,36.5,41.8,synthetic
2024-09-19,pick-me-up,22.2,33.1,synthetic
2024-09-20,pick-me-up,49.4,44.3,synthetic
2024-09-21,pick-me-up,32.2,32.4,synthetic
2024-09-22,pick-me-up,30.8,34.4,synthetic
2024-09-23,pick-me-up,20.9,20.7,synthetic
2024-09-24,pick-me-up,29.6,30.4,synthetic
2024-09-25,pick-me-up,25.1,39.9,synthetic
2024-09-26,pick-me-up,29.4,29.3,synthetic
2024-09-27,pick-me-up,37.4,43.3,synthetic
2024-09-28,pick-me-up,27.7,32.5,synthetic
2024-09-29,pick-me-up,29.3,30.8,synthetic
2024-09-30,pick-me-up,28.1,26.8,synthetic
2024-10-01,pick-me-up,25.5,32.6,synthetic
2024-10-02,pick-me-up,28.3,31.0,synthetic
2024-10-03,pick-me-up,30.6,37.0,synthetic
2024-10-04,pick-me-up,52.8,73.6,synthetic
2024-10-05,pick-me-up,34.1,51.0,synthetic
2024-10-06,pick-me-up,36.9,43.3,synthetic
2024-10-07,pick-me-up,32.3,35.7,synthetic
2024-10-08,pick-me-up,30.4,37.9,synthetic
2024-10-09,pick-me-up,20.4,23.0,synthetic
2024-10-10,pick-me-up,28.3,37.8,synthetic
2024-10-11,pick-me-up,39.6,66.1,synthetic
2024-10-12,pick-me-up,39.0,40.0,synthetic
2024-10-13,pick-me-up,38.9,70.5,synthetic
2024-10-14,pick-me-up,32.2,31.4,synthetic
2024-10-15,pick-me-up,33.9,39.7,synthetic
2024-10-16,pick-me-up,53.7,43.7,synthetic
2024-10-17,pick-me-up,23.5,22.1,synthetic
2024-10-18,pick-me-up,48.7,53.2,synthetic
2024-10-19,pick-me-up,23.8,22.1,synthetic
2024-10-20,pick-me-up,31.5,24.3,synthetic
2024-10-21,pick-me-up,41.7,41.1,synthetic
2024-10-22,pick-me-up,38.6,61.2,synthetic
2024-10-23,pick-me-up,33.1,40.0,synthetic
2024-10-24,pick-me-up,29.0,46.7,synthetic
2024-10-25,pick-me-up,62.3,84.3,synthetic
2024-10-26,pick-me-up,30.9,38.5,synthetic
2024-10-27,pick-me-up,29.1,33.1,synthetic
2024-10-28,pick-me-up,32.3,37.4,synthetic
2024-10-29,pick-me-up,26.7,30.6,synthetic
2024-10-30,pick-me-up,23.4,25.9,synthetic
2024-10-31,pick-me-up,22.3,18.0,synthetic
2024-11-01,pick-me-up,46.9,62.7,synthetic
2024-11-02,pick-me-up,34.2,34.3,synthetic
2024-11-03,pick-me-up,35.5,34.3,synthetic
2024-11-04,pick-me-up,34.9,34.9,synthetic
2024-11-05,pick-me-up,26.6,27.8,synthetic
2024-11-06,pick-me-up,40.8,28.1,synthetic
2024-11-07,pick-me-up,30.1,27.0,synthetic
2024-11-08,pick-me-up,57.8,90.9,synthetic
2024-11-09,pick-me-up,32.9,26.9,synthetic
2024-11-10,pick-me-up,41.1,33.5,synthetic
2024-11-11,pick-me-up,26.5,36.2,synthetic
2024-11-12,pick-me-up,20.6,21.8,synthetic
2024-11-13,pick-me-up,35.8,48.4,synthetic
2024-11-14,pick-me-up,26.6,34.9,synthetic
2024-11-15,pick-me-up,49.2,35.5,synthetic
2024-11-16,pick-me-up,29.9,30.0,synthetic
2024-11-17,pick-me-up,40.1,57.0,synthetic
2024-11-18,pick-me-up,42.4,63.8,synthetic
2024-11-19,pick-me-up,31.7,26.2,synthetic
2024-11-20,pick-me-up,23.9,19.2,synthetic
2024-11-21,pick-me-up,41.1,47.5,synthetic
2024-11-22,pick-me-up,59.9,55.8,synthetic
2024-11-23,pick-me-up,36.1,46.0,synthetic
2024-11-24,pick-me-up,32.5,30.6,synthetic
2024-11-25,pick-me-up,28.0,27.6,synthetic
2024-11-26,pick-me-up,34.0,37.6,synthetic
2024-11-27,pick-me-up,28.3,27.3,synthetic
2024-11-28,pick-me-up,39.4,65.1,synthetic
2024-11-29,pick-me-up,62.5,46.9,synthetic
2024-11-30,pick-me-up,30.3,37.8,synthetic
2024-12-01,pick-me-up,45.6,44.3,synthetic
2024-12-02,pick-me-up,35.1,33.9,synthetic
2024-12-03,pick-me-up,36.0,48.4,synthetic
2024-12-04,pick-me-up,39.8,41.1,synthetic
2024-12-05,pick-me-up,36.2,36.7,synthetic
2024-12-06,pick-me-up,87.9,69.6,synthetic
2024-12-07,pick-me-up,33.6,29.6,synthetic
2024-12-08,pick-me-up,40.5,48.5,synthetic
2024-12-09,pick-me-up,34.2,27.6,synthetic
2024-12-10,pick-me-up,35.0,36.9,synthetic
2024-12-11,pick-me-up,33.1,37.9,synthetic
2024-12-12,pick-me-up,27.3,29.8,synthetic
2024-12-13,pick-me-up,65.5,63.0,synthetic
2024-12-14,pick-me-up,33.9,34.0,synthetic
2024-12-15,pick-me-up,40.9,34.4,synthetic
2024-12-16,pick-me-up,32.3,32.4,synthetic
2024-12-17,pick-me-up,34.5,50.9,synthetic
2024-12-18,pick-me-up,29.5,51.5,synthetic
2024-12-19,pick-me-up,31.0,21.8,synthetic
2024-12-20,pick-me-up,61.3,71.5,synthetic
2024-12-21,pick-me-up,35.2,43.9,synthetic
2024-12-22,pick-me-up,42.3,43.0,synthetic
2024-12-23,pick-me-up,23.9,19.7,synthetic
2024-12-24,pick-me-up,41.1,49.0,synthetic
2024-12-25,pick-me-up,23.7,37.4,synthetic
2024-12-26,pick-me-up,31.2,46.9,synthetic
2024-12-27,pick-me-up,71.9,45.0,synthetic
2024-12-28,pick-me-up,33.2,39.7,synthetic
2024-12-29,pick-me-up,36.7,38.4,synthetic
2024-12-30,pick-me-up,29.8,28.9,synthetic
2024-12-31,pick-me-up,43.1,46.1,synthetic
2025-01-01,pick-me-up,38.6,41.5,synthetic
2025-01-02,pick-me-up,31.6,29.1,synthetic
2025-01-03,pick-me-up,55.4,44.7,synthetic
2025-01-04,pick-me-up,29.2,27.8,synthetic
2025-01-05,pick-me-up,27.3,29.2,synthetic
2025-01-06,pick-me-up,27.6,22.4,synthetic
2025-01-07,pick-me-up,42.3,60.6,synthetic
2025-01-08,pick-me-up,38.3,33.7,synthetic
2025-01-09,pick-me-up,37.5,29.8,synthetic
2025-01-10,pick-me-up,70.7,71.7,synthetic
2025-01-11,pick-me-up,34.3,32.5,synthetic
2025-01-12,pick-me-up,45.7,42.2,synthetic
2025-01-13,pick-me-up,29.1,41.9,synthetic
2025-01-14,pick-me-up,33.9,30.5,synthetic
2025-01-15,pick-me-up,27.1,23.7,synthetic
2025-01-16,pick-me-up,32.1,29.0,synthetic
2025-01-17,pick-me-up,52.9,51.8,synthetic
2025-01-18,pick-me-up,30.7,47.4,synthetic
2025-01-19,pick-me-up,29.8,25.6,synthetic
2025-01-20,pick-me-up,32.6,28.2,synthetic
2025-01-21,pick-me-up,24.8,27.0,synthetic
2025-01-22,pick-me-up,30.3,24.4,synthetic
2025-01-23,pick-me-up,38.6,47.9,synthetic
2025-01-24,pick-me-up,68.4,70.0,synthetic
2025-01-25,pick-me-up,38.1,31.2,synthetic
2025-01-26,pick-me-up,48.8,57.3,synthetic
2025-01-27,pick-me-up,22.0,33.0,synthetic
2025-01-28,pick-me-up,39.4,35.5,synthetic
2025-01-29,pick-me-up,26.0,31.0,synthetic
2025-01-30,pick-me-up,21.7,24.4,synthetic
2025-01-31,pick-me-up,55.8,93.0,synthetic
2025-02-01,pick-me-up,34.7,31.4,synthetic
2025-02-02,pick-me-up,30.6,25.5,synthetic
2025-02-03,pick-me-up,26.6,30.3,synthetic
2025-02-04,pick-me-up,35.5,28.5,synthetic
2025-02-05,pick-me-up,35.3,34.3,synthetic
2025-02-06,pick-me-up,27.7,32.1,synthetic
2025-02-07,pick-me-up,55.2,50.5,synthetic
2025-02-08,pick-me-up,34.0,31.7,synthetic
2025-02-09,pick-me-up,41.4,61.7,synthetic
2025-02-10,pick-me-up,27.3,27.7,synthetic
2025-02-11,pick-me-up,30.9,27.7,synthetic
2025-02-12,pick-me-up,33.0,35.0,synthetic
2025-02-13,pick-me-up,25.0,22.4,synthetic
2025-02-14,pick-me-up,56.3,49.3,synthetic
2025-02-15,pick-me-up,44.5,48.6,synthetic
2025-02-16,pick-me-up,43.1,52.8,synthetic
2025-02-17,pick-me-up,31.0,34.3,synthetic
2025-02-18,pick-me-up,38.2,63.2,synthetic
2025-02-19,pick-me-up,27.8,37.3,synthetic
2025-02-20,pick-me-up,28.1,29.8,synthetic
2025-02-21,pick-me-up,71.8,73.3,synthetic
2025-02-22,pick-me-up,29.9,23.7,synthetic
2025-02-23,pick-me-up,37.4,54.7,synthetic
2025-02-24,pick-me-up,31.2,41.1,synthetic
2025-02-25,pick-me-up,28.6,32.6,synthetic
2025-02-26,pick-me-up,35.0,24.8,synthetic
2025-02-27,pick-me-up,71.2,50.7,synthetic
2025-02-28,pick-me-up,143.5,92.9,synthetic
2025-03-01,pick-me-up,36.6,43.6,synthetic
2025-03-02,pick-me-up,31.0,31.0,synthetic
2025-03-03,pick-me-up,29.1,21.0,synthetic
2025-03-04,pick-me-up,30.5,34.0,synthetic
2025-03-05,pick-me-up,25.5,32.6,synthetic
2025-03-06,pick-me-up,23.7,37.9,synthetic
2025-03-07,pick-me-up,52.7,70.3,synthetic
2025-03-08,pick-me-up,31.6,22.9,synthetic
2025-03-09,pick-me-up,45.0,65.4,synthetic
2025-03-10,pick-me-up,31.9,46.3,synthetic
2025-03-11,pick-me-up,23.8,17.5,synthetic
2025-03-12,pick-me-up,31.9,42.3,synthetic
2025-03-13,pick-me-up,30.0,28.9,synthetic
2025-03-14,pick-me-up,54.2,52.7,synthetic
2025-03-15,pick-me-up,29.1,22.3,synthetic
2025-03-16,pick-me-up,34.9,32.3,synthetic
2025-03-17,pick-me-up,26.5,32.1,synthetic
2025-03-18,pick-me-up,31.5,40.3,synthetic
2025-03-19,pick-me-up,29.9,33.0,synthetic
