date,canonical_id,title,theme,decade,track,price
2025-05-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.08
2025-05-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.5
2025-05-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.56
2025-05-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.72
2025-05-31,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.86
2025-06-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.9
2025-06-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,50.83
2025-06-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,50.32
2025-06-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,48.69
2025-06-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.77
2025-06-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.66
2025-06-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.38
2025-06-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.08
2025-06-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.0
2025-06-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.7
2025-06-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.81
2025-06-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.94
2025-06-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.05
2025-06-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.11
2025-06-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.33
2025-06-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.12
2025-06-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.9
2025-06-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,58.64
2025-06-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.47
2025-06-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.64
2025-06-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.24
2025-06-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.48
2025-06-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.0
2025-06-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,60.96
2025-06-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.02
2025-06-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.06
2025-06-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.47
2025-06-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.91
2025-06-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.08
2025-06-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.51
2025-07-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.87
2025-07-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.1
2025-07-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.54
2025-07-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.57
2025-07-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.59
2025-07-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.04
2025-07-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.24
2025-07-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.19
2025-07-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.77
2025-07-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.05
2025-07-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.7
2025-07-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.77
2025-07-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.47
2025-07-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.93
2025-07-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,60.03
2025-07-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.88
2025-07-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,59.49
2025-07-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.65
2025-07-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.6
2025-07-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.89
2025-07-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.24
2025-07-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.75
2025-07-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.41
2025-07-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.76
2025-07-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.04
2025-07-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.52
2025-07-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.98
2025-07-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.08
2025-07-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.05
2025-07-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.22
2025-07-31,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.85
2025-08-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.02
2025-08-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.03
2025-08-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.06
2025-08-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.68
2025-08-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.34
2025-08-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.17
2025-08-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.28
2025-08-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.65
2025-08-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.41
2025-08-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.84
2025-08-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.87
2025-08-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.29
2025-08-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.76
2025-08-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.82
2025-08-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.92
2025-08-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.85
2025-08-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.8
2025-08-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.25
2025-08-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,50.61
2025-08-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.14
2025-08-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.36
2025-08-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.82
2025-08-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.34
2025-08-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.5
2025-08-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,49.96
2025-08-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,50.16
2025-08-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,49.94
2025-08-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.17
2025-08-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.81
2025-08-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,50.8
2025-08-31,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,50.76
2025-09-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.15
2025-09-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,50.32
2025-09-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.68
2025-09-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.01
2025-09-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.16
2025-09-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.18
2025-09-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.79
2025-09-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.89
2025-09-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.48
2025-09-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,59.05
2025-09-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.66
2025-09-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.86
2025-09-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.86
2025-09-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.18
2025-09-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.67
2025-09-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.29
2025-09-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.02
2025-09-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.03
2025-09-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.86
2025-09-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,71.11
2025-09-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.62
2025-09-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.12
2025-09-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.91
2025-09-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.31
2025-09-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.7
2025-09-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.97
2025-09-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.42
2025-09-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.81
2025-09-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.82
2025-09-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.07
2025-10-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.41
2025-10-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.87
2025-10-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.64
2025-10-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.51
2025-10-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.69
2025-10-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,66.03
2025-10-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.02
2025-10-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.2
2025-10-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.5
2025-10-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.46
2025-10-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.49
2025-10-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.44
2025-10-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,59.33
2025-10-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,59.04
2025-10-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.38
2025-10-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.67
2025-10-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,58.88
2025-10-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,58.29
2025-10-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,60.33
2025-10-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,59.84
2025-10-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,59.14
2025-10-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.49
2025-10-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,58.76
2025-10-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.47
2025-10-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.64
2025-10-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.36
2025-10-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.37
2025-10-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.3
2025-10-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.06
2025-10-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.74
2025-10-31,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.49
2025-11-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.26
2025-11-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.23
2025-11-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.43
2025-11-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.23
2025-11-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.15
2025-11-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.56
2025-11-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.39
2025-11-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.65
2025-11-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.29
2025-11-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.5
2025-11-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,55.79
2025-11-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.67
2025-11-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.02
2025-11-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.67
2025-11-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,56.79
2025-11-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,54.13
2025-11-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.66
2025-11-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.99
2025-11-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.43
2025-11-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.48
2025-11-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.17
2025-11-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,49.67
2025-11-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,49.63
2025-11-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,51.24
2025-11-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,52.41
2025-11-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,53.97
2025-11-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,57.65
2025-11-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,59.07
2025-11-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,59.33
2025-11-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.3
2025-12-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,60.9
2025-12-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,60.26
2025-12-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.53
2025-12-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.36
2025-12-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.21
2025-12-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.21
2025-12-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.92
2025-12-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.53
2025-12-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.97
2025-12-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.45
2025-12-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.17
2025-12-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.37
2025-12-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.39
2025-12-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.06
2025-12-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.78
2025-12-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.27
2025-12-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.84
2025-12-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.8
2025-12-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.17
2025-12-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.23
2025-12-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.15
2025-12-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.08
2025-12-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.86
2025-12-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.34
2025-12-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.94
2025-12-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.16
2025-12-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.09
2025-12-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.89
2025-12-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.86
2025-12-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,71.23
2025-12-31,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,73.13
2026-01-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,75.23
2026-01-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,74.28
2026-01-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,75.58
2026-01-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,76.53
2026-01-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,75.76
2026-01-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,73.3
2026-01-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.5
2026-01-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,72.16
2026-01-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,72.95
2026-01-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,73.34
2026-01-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,73.9
2026-01-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,72.07
2026-01-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.8
2026-01-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,71.09
2026-01-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,73.0
2026-01-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,73.31
2026-01-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.56
2026-01-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.91
2026-01-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,71.24
2026-01-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,73.73
2026-01-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,70.52
2026-01-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,71.12
2026-01-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.76
2026-01-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,68.75
2026-01-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.74
2026-01-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,66.47
2026-01-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.4
2026-01-28,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.42
2026-01-29,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,71.4
2026-01-30,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.37
2026-01-31,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,67.93
2026-02-01,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.35
2026-02-02,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.18
2026-02-03,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,66.68
2026-02-04,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.97
2026-02-05,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.42
2026-02-06,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.75
2026-02-07,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.64
2026-02-08,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.82
2026-02-09,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.89
2026-02-10,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.49
2026-02-11,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,60.52
2026-02-12,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.58
2026-02-13,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.55
2026-02-14,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,63.32
2026-02-15,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.65
2026-02-16,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,62.75
2026-02-17,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.34
2026-02-18,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,61.59
2026-02-19,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.12
2026-02-20,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.11
2026-02-21,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,64.42
2026-02-22,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,65.03
2026-02-23,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,66.51
2026-02-24,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.05
2026-02-25,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.42
2026-02-26,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,71.45
2026-02-27,nano-machine,Nano Machine,Martial Arts,2020s,synthetic,69.65
